ev_id,stn_id,mag,stacked_qs,stacked_t_star,mean_qs,mean_t_star,stdev_qs,stdev_t_star,t7,t8,judge_result,ev_lat,ev_lon,ev_dep,stn_lat,stn_lon,azim,b_azim,ev_origin,ev_p_arrival,ev_s_arrival,outliers_removed,max_amp
16001_6_3_31.824,IL09,4.5,1404.98,0.0269969,1386.88,0.033898547,499.02,0.013296244,6.93359,18.5547,BAD,-31.5504,-71.4561,49.8625,-30.0378,-70.6979,23.5924,203.206,03:31.8,03:59.5,04:21.3,NO,9.409036
16001_6_3_31.824,IL14,4.5,965.931,0.0288591,873.0634553,0.033796328,196.6025013,0.009060991,2.00195,19.9707,BAD,-31.5504,-71.4561,49.8625,-32.4902,-70.5824,141.846,321.385,03:31.8,03:53.2,04:09.1,YES,13.19319
16001_6_3_31.824,IL16,4.5,161.993,0.126611,265.68,0.100056499,128.73,0.046164259,5.56641,9.57031,BAD,-31.5504,-71.4561,49.8625,-32.384,-71.3626,174.559,354.509,03:31.8,03:47.8,03:59.5,NO,10.86252
16001_6_3_31.824,IL18,4.5,528.478,0.0388081,545.06,0.037773773,33.46,0.001945965,8.25195,19.9707,GOOD,-31.5504,-71.4561,49.8625,-32.2462,-70.9094,146.306,326.018,03:31.8,03:47.8,03:59.4,NO,11.50573
16001_6_3_31.824,IL19,4.5,347.528,0.0499687,350.56,0.049832597,27.07,0.00323111,8.1543,19.9707,GOOD,-31.5504,-71.4561,49.8625,-30.9506,-71.052,30.1656,209.957,03:31.8,03:46.8,03:56.6,NO,11.33327
16001_6_3_31.824,IL20,4.5,4362.23,0.00286967,1657.055343,0.003254253,3692.426329,0.005687909,6.15234,19.7266,BAD,-31.5504,-71.4561,49.8625,-31.9176,-71.2153,150.796,330.67,03:31.8,03:42.4,03:49.4,YES,11.31284
16001_6_3_31.824,IL17,4.5,270.669,0.0574574,277.4637214,0.056974762,33.84365357,0.007656712,7.66602,19.9707,GOOD,-31.5504,-71.4561,49.8625,-32.1264,-71.508,184.387,4.41384,03:31.8,03:43.8,03:52.7,YES,9.522083
16002_19_10_17.993,IL06,4.3,191.287,0.104401,193.2219867,0.10381577,12.77393479,0.006985305,7.95898,11.9629,GOOD,-30.6823,-71.4516,45.2375,-30.405,-70.5666,70.3235,249.876,10:18.0,10:33.7,10:45.0,YES,10.65781
16002_19_10_17.993,IL08,4.3,2673.31,0.00659065,2650.389064,0.006973456,607.8152515,0.001467563,3.51562,19.9707,BAD,-30.6823,-71.4516,45.2375,-31.1513,-70.8285,131.281,310.962,10:18.0,10:32.2,10:42.1,YES,10.40722
16002_19_10_17.993,IL09,4.3,683.223,0.0313308,671.19875,0.045724828,339.9777951,0.03046251,8.05664,18.7012,BAD,-30.6823,-71.4516,45.2375,-30.0378,-70.6979,45.5886,225.21,10:18.0,10:35.6,10:47.7,YES,9.997929
16002_19_10_17.993,IL16,4.3,348.151,0.103093,322.44,0.120769829,94.79,0.028567499,4.05273,15.332,BAD,-30.6823,-71.4516,45.2375,-32.384,-71.3626,177.456,357.41,10:18.0,10:47.6,11:07.8,NO,8.295055
16002_19_10_17.993,IL18,4.3,865.535,0.0431004,911.4321573,0.041564286,118.8627035,0.004956119,4.54102,19.9707,GOOD,-30.6823,-71.4516,45.2375,-32.2462,-70.9094,163.589,343.307,10:18.0,10:45.5,11:06.9,YES,8.492352
16002_19_10_17.993,IL19,4.3,289.527,0.0476681,265.22,0.053061832,37.42,0.006779546,2.97852,18.9453,GOOD,-30.6823,-71.4516,45.2375,-30.9506,-71.052,127.978,307.774,10:18.0,10:28.2,10:36.1,NO,10.4101
16002_19_10_17.993,IL20,4.3,629.429,0.0471856,-187.6300429,0.035700516,1576.854919,0.034649972,2.00195,17.1387,BAD,-30.6823,-71.4516,45.2375,-31.9176,-71.2153,170.734,350.612,10:18.0,10:40.3,10:57.3,YES,8.997213
16002_19_10_17.993,IL17,4.3,483.078,0.0672802,494.8112135,0.070531185,128.8839167,0.020021899,5.0293,9.57031,BAD,-30.6823,-71.4516,45.2375,-32.1264,-71.508,181.905,1.93393,10:18.0,10:42.6,11:01.1,YES,7.6394
16004_10_8_37.791,IL06,4,-1188.28,-0.0320444,-1193.148606,0.012365808,5211.768427,0.028985533,8.10547,15.4785,BAD,-31.6899,-71.725,32.8625,-30.405,-70.5666,38.1169,217.522,08:37.8,09:06.4,09:28.2,YES,6.708178
16004_10_8_37.791,IL08,4,109.886,0.194031,223.0507919,0.150486763,181.6558629,0.081840769,9.66797,13.6719,BAD,-31.6899,-71.725,32.8625,-31.1513,-70.8285,55.2182,234.753,08:37.8,08:55.0,09:07.0,YES,9.126974
16004_10_8_37.791,IL09,4,1585.54,0.0276369,1620.933022,0.036155788,815.7636127,0.020685519,7.32422,19.9707,BAD,-31.6899,-71.725,32.8625,-30.0378,-70.6979,28.4667,207.942,08:37.8,09:09.6,09:34.8,YES,7.267066
16004_10_8_37.791,IL14,4,1039.68,0.0291788,947.3018842,0.033992526,220.3224239,0.009189069,2.00195,19.9707,BAD,-31.6899,-71.725,32.8625,-32.4902,-70.5824,129.745,309.141,08:37.8,09:00.0,09:17.4,YES,12.97741
16004_10_8_37.791,IL16,4,105.82,0.175236,205.23,0.104184836,61.73,0.03695089,4.15039,8.1543,BAD,-31.6899,-71.725,32.8625,-32.384,-71.3626,156.115,335.924,08:37.8,08:51.9,09:02.5,NO,9.541883
16004_10_8_37.791,IL18,4,-1006.03,-0.0210623,-836.8106237,-0.027256288,212.4091209,0.008117682,8.59375,19.9707,BAD,-31.6899,-71.725,32.8625,-32.2462,-70.9094,128.877,308.447,08:37.8,08:54.1,09:06.2,YES,8.742041
16004_10_8_37.791,IL19,4,192.941,0.114107,237.4724129,0.096232067,45.01085851,0.018949272,11.2305,19.9707,BAD,-31.6899,-71.725,32.8625,-30.9506,-71.052,38.1794,217.831,08:37.8,08:54.8,09:07.3,YES,8.776021
16004_10_8_37.791,IL20,4,84.3779,0.153221,209.1945181,0.098952151,162.2579472,0.052853115,7.56836,11.5723,BAD,-31.6899,-71.725,32.8625,-31.9176,-71.2153,117.752,297.485,08:37.8,08:49.0,08:56.3,YES,10.4836
16004_10_8_37.791,IL17,4,50.4267,0.248321,50.91970968,0.246076231,1.308897358,0.006210773,6.93359,10.9375,BAD,-31.6899,-71.725,32.8625,-32.1264,-71.508,157.082,336.968,08:37.8,08:47.5,08:54.6,YES,9.659652
16004_13_40_14.963,IL06,4,776.868,0.056843,741.7612315,0.059822094,52.98735508,0.004068512,2.63672,17.6758,GOOD,-31.9096,-71.8347,25.9375,-30.405,-70.5666,36.2643,215.611,40:15.0,40:47.2,41:12.6,YES,7.456753
16004_13_40_14.963,IL08,4,329.412,0.0801279,338.7736917,0.094754685,159.0534207,0.039011747,9.13086,13.1348,BAD,-31.9096,-71.8347,25.9375,-31.1513,-70.8285,48.9226,228.399,40:15.0,40:35.3,40:50.4,YES,8.196201
16004_13_40_14.963,IL09,4,1467.97,0.0321878,1545.618743,0.034398132,543.721652,0.01183149,4.88281,19.9707,BAD,-31.9096,-71.8347,25.9375,-30.0378,-70.6979,27.9167,207.334,40:15.0,40:52.3,41:19.1,YES,7.383842
16004_13_40_14.963,IL14,4,986.337,0.0290625,905.0072368,0.033721544,221.5106357,0.00909078,2.00195,19.9707,BAD,-31.9096,-71.8347,25.9375,-32.4902,-70.5824,118.931,298.267,40:15.0,40:36.3,40:52.7,YES,12.68014
16004_13_40_14.963,IL16,4,797.878,0.0192487,857.2354761,0.020118997,325.9475643,0.00599442,2.49023,18.2129,BAD,-31.9096,-71.8347,25.9375,-32.384,-71.3626,139.866,319.616,40:15.0,40:26.7,40:35.4,YES,8.959101
16004_13_40_14.963,IL18,4,-892.547,-0.0230354,-1239.297366,-0.021719066,548.3069466,0.013458363,14.9902,19.9219,BAD,-31.9096,-71.8347,25.9375,-32.2462,-70.9094,113.378,292.888,40:15.0,40:30.6,40:42.3,YES,8.886045
16004_13_40_14.963,IL19,4,445.741,0.0612222,463.8677957,0.060120992,65.85108844,0.00931115,4.63867,19.6289,GOOD,-31.9096,-71.8347,25.9375,-30.9506,-71.052,35.191,214.785,40:15.0,40:35.7,40:51.3,YES,8.578213
16004_13_40_14.963,IL20,4,461.589,0.0287434,487.7012033,0.028951874,119.3968803,0.007849407,7.17773,19.0918,BAD,-31.9096,-71.8347,25.9375,-31.9176,-71.2153,91.037,270.711,40:15.0,40:25.6,40:33.1,YES,10.00779
16004_13_40_14.963,IL17,4,228.019,0.0447313,230.9597088,0.044890345,29.48829737,0.005773004,8.34961,19.9707,GOOD,-31.9096,-71.8347,25.9375,-32.1264,-71.508,128.006,307.834,40:15.0,40:22.4,40:28.3,YES,8.469687
16004_15_16_11.199,IL06,4.8,731.17,0.0363802,679.923762,0.040782233,135.125295,0.008514289,2.88086,17.4805,BAD,-30.936,-71.74,31.75,-30.405,-70.5666,62.6687,242.073,16:11.2,16:31.8,16:46.9,YES,10.31762
16004_15_16_11.199,IL08,4.8,185.386,0.105681,275.9338548,0.084464562,112.7356952,0.035827563,11.2793,15.2832,BAD,-30.936,-71.74,31.75,-31.1513,-70.8285,105.578,285.11,16:11.2,16:26.3,16:37.5,YES,11.04065
16004_15_16_11.199,IL09,4.8,1222.7,0.0235629,1488.95913,0.027301874,726.4676997,0.02003616,8.44727,15.918,BAD,-30.936,-71.74,31.75,-30.0378,-70.6979,45.4016,224.876,16:11.2,16:33.8,16:50.2,YES,9.117632
16004_15_16_11.199,IL14,4.8,1475.81,0.0291433,1326.288455,0.034377618,299.9517209,0.00931951,2.00195,19.9707,BAD,-30.936,-71.74,31.75,-32.4902,-70.5824,147.815,327.209,16:11.2,16:42.7,17:07.4,YES,13.27409
16004_15_16_11.199,IL16,4.8,514.812,0.0679821,524.3449096,0.067158698,40.37381858,0.005393878,4.39453,16.8457,GOOD,-30.936,-71.74,31.75,-32.384,-71.3626,167.528,347.331,16:11.2,16:36.9,16:57.0,YES,10.17601
16004_15_16_11.199,IL18,4.8,348.714,0.0963663,418.9742842,0.081666903,57.14674967,0.010804846,7.27539,15.1367,BAD,-30.936,-71.74,31.75,-32.2462,-70.9094,151.728,331.295,16:11.2,16:37.6,16:56.7,YES,10.5796
16004_15_16_11.199,IL19,4.8,394.984,0.038113,402.752543,0.037463369,19.24757275,0.001793601,7.4707,18.9941,GOOD,-30.936,-71.74,31.75,-30.9506,-71.052,91.5882,271.236,16:11.2,16:22.9,16:31.4,YES,11.41395
16004_15_16_11.199,IL20,4.8,302.773,0.0802349,267.8,0.09359277,44.31,0.014546407,6.49414,16.5527,BAD,-30.936,-71.74,31.75,-31.9176,-71.2153,155.512,335.24,16:11.2,16:30.6,16:44.4,NO,10.41957
16004_15_16_11.199,IL17,4.8,412.73,0.0672346,408.0113298,0.06974819,65.67863262,0.010958768,2.00195,14.6484,BAD,-30.936,-71.74,31.75,-32.1264,-71.508,170.583,350.463,16:11.2,16:32.6,16:48.4,YES,9.352417
16004_5_53_55.014,IL06,4.3,382.762,0.0654747,382.7460964,0.06677111,49.79729439,0.010060453,8.74023,16.2598,GOOD,-30.6877,-71.784,30.575,-30.405,-70.5666,75.2896,254.674,53:55.0,54:14.8,54:29.0,YES,9.813245
16004_5_53_55.014,IL08,4.3,97.2302,0.22021,99.26144207,0.220515249,15.49087995,0.031089716,12.1582,16.1621,BAD,-30.6877,-71.784,30.575,-31.1513,-70.8285,119.612,299.124,53:55.0,54:12.4,54:24.5,YES,9.628946
16004_5_53_55.014,IL09,4.3,323.167,0.0790089,368.8440674,0.075897925,121.1056169,0.021517475,9.61914,19.9707,BAD,-30.6877,-71.784,30.575,-30.0378,-70.6979,55.6641,235.118,53:55.0,54:15.5,54:30.0,YES,9.048016
16004_5_53_55.014,IL14,4.3,1703.97,0.0292496,1552.017655,0.034036795,356.3169104,0.009064718,2.00195,19.9707,BAD,-30.6877,-71.784,30.575,-32.4902,-70.5824,150.599,329.972,53:55.0,54:30.7,54:59.5,YES,13.30572
16004_5_53_55.014,IL18,4.3,1487.77,0.0262216,685.922521,0.058018664,104.8008771,0.007742594,4.49219,9.61914,BAD,-30.6877,-71.784,30.575,-32.2462,-70.9094,154.536,334.082,53:55.0,54:25.0,54:47.2,YES,8.594371
16004_5_53_55.014,IL19,4.3,324.175,0.0501553,339.1481638,0.049938161,77.78120476,0.008938576,8.83789,18.6035,BAD,-30.6877,-71.784,30.575,-30.9506,-71.052,112.776,292.402,53:55.0,54:07.9,54:17.1,YES,9.492274
16004_5_53_55.014,IL20,4.3,331.795,0.0935434,364.03,0.086513795,44.5,0.008659726,7.03125,14.9414,GOOD,-30.6877,-71.784,30.575,-31.9176,-71.2153,158.492,338.198,53:55.0,54:18.6,54:36.3,NO,8.583717
16004_6_40_51.383,IL06,4.2,283.507,0.0796033,305.3348158,0.075781325,49.5838159,0.011762145,8.05664,19.9707,BAD,-30.9346,-71.4675,49.775,-30.405,-70.5666,56.0095,235.552,40:51.4,41:09.9,41:22.7,YES,10.47937
16004_6_40_51.383,IL08,4.2,118.103,0.131876,125.7720668,0.14221597,58.71178985,0.047407268,11.2793,15.2832,BAD,-30.9346,-71.4675,49.775,-31.1513,-70.8285,111.665,291.338,40:51.4,41:04.2,41:13.0,YES,9.165593
16004_6_40_51.383,IL09,4.2,225.652,0.114855,235.2482582,0.111414809,25.17612389,0.011786033,11.4258,17.7246,GOOD,-30.9346,-71.4675,49.775,-30.0378,-70.6979,36.8114,216.423,40:51.4,41:11.5,41:26.2,YES,10.02975
16004_6_40_51.383,IL18,4.2,643.847,0.0483889,659.71,0.048115872,88.64,0.005814412,4.15039,19.9707,GOOD,-30.9346,-71.4675,49.775,-32.2462,-70.9094,160.133,339.842,40:51.4,41:15.7,41:33.4,NO,9.318216
16004_6_40_51.383,IL19,4.2,919.63,0.0135779,-293.6794308,0.003682194,797.3272598,0.027796602,9.13086,13.1348,BAD,-30.9346,-71.4675,49.775,-30.9506,-71.052,92.6615,272.449,40:51.4,41:01.2,41:08.2,YES,9.543229
16004_6_40_51.383,IL20,4.2,2652.88,0.00907424,450.7706161,0.055370162,90.85678889,0.010121724,6.68945,10.6934,BAD,-30.9346,-71.4675,49.775,-31.9176,-71.2153,167.662,347.532,40:51.4,41:10.5,41:24.1,YES,8.887219
16006_5_10_22.133,IL02,4.1,434.924,0.100998,425.9488358,0.105064292,64.05421161,0.013084751,1.95312,19.9707,BAD,-32.2929,-71.7125,30.0125,-30.5631,-71.1794,14.9424,194.666,10:22.1,10:53.1,11:18.5,YES,9.750181
16006_5_10_22.133,IL03,4.1,538.293,0.0955329,546.27,0.094824284,46.94,0.006757869,2.09961,15.625,GOOD,-32.2929,-71.7125,30.0125,-30.2339,-71.0752,15.0542,194.725,10:22.1,10:57.7,11:27.6,NO,8.709337
16006_5_10_22.133,IL07,4.1,359.476,0.0888966,354.3733912,0.090522867,21.87622261,0.005625946,2.09961,17.9199,GOOD,-32.2929,-71.7125,30.0125,-30.9654,-71.6392,2.72513,182.687,10:22.1,10:45.8,11:04.1,YES,9.013298
16006_5_10_22.133,IL09,4.1,1584.69,0.036694,1551.335562,0.039503738,378.6184569,0.008519706,3.125,19.9707,BAD,-32.2929,-71.7125,30.0125,-30.0378,-70.6979,21.4124,200.89,10:22.1,11:01.9,11:35.7,YES,8.165481
16006_5_10_22.133,IL12,4.1,660.322,0.038021,422.9099219,0.074883632,219.1279823,0.031703888,2.00195,15.625,BAD,-32.2929,-71.7125,30.0125,-31.2569,-71.5899,5.80595,185.742,10:22.1,10:41.7,10:56.0,YES,8.586903
16007_16_26_28.566,IL02,4.3,187.601,0.117941,198.9990922,0.117922858,49.14137481,0.028531897,7.56836,18.2129,BAD,-30.1942,-72.1021,34,-30.5631,-71.1794,114.989,294.524,26:28.6,26:44.7,26:57.4,YES,9.693157
16007_16_26_28.566,IL06,4.3,622.759,0.0527728,628.4459562,0.052856611,66.46587114,0.00534654,2.58789,19.9707,GOOD,-30.1942,-72.1021,34,-30.405,-70.5666,99.3773,278.607,26:28.6,26:52.3,27:11.3,YES,8.40375
16007_16_26_28.566,IL08,4.3,578.391,0.0598344,687.453609,0.052544734,152.9063309,0.010095076,7.56836,19.9707,BAD,-30.1942,-72.1021,34,-31.1513,-70.8285,131.328,310.681,26:28.6,26:54.7,27:14.5,YES,7.617898
16007_16_26_28.566,IL09,4.3,680.939,0.0435856,695.4729823,0.043859304,119.3856338,0.007015411,5.37109,19.9707,BAD,-30.1942,-72.1021,34,-30.0378,-70.6979,83.0482,262.347,26:28.6,26:50.6,27:07.6,YES,8.582923
16007_16_26_28.566,IL12,4.3,665.015,0.0387794,623.6417104,0.054968316,347.007758,0.031485959,14.9902,19.9707,BAD,-30.1942,-72.1021,34,-31.2569,-71.5899,157.523,337.262,26:28.6,26:49.0,27:03.6,YES,8.967914
16007_16_26_28.566,IL20,4.3,528.425,0.0778668,528.9768264,0.077959008,25.31457028,0.003630317,4.49219,19.9707,GOOD,-30.1942,-72.1021,34,-31.9176,-71.2153,156.336,335.881,26:28.6,27:00.1,27:23.6,YES,7.266028
16007_16_26_28.566,IL21,4.3,630.439,0.0623358,612.8760027,0.064397513,39.61569187,0.004276627,4.44336,18.9941,GOOD,-30.1942,-72.1021,34,-31.5548,-70.8388,141.631,320.986,26:28.6,26:58.7,27:21.1,YES,7.412668
16007_17_49_36.251,IL02,4,-3242.84,-0.00696063,-125.2125828,-0.003993013,7901.352866,0.009158707,6.93359,19.3848,BAD,-30.2473,-70.5194,94.8625,-30.5631,-71.1794,240.931,61.2633,49:36.3,49:53.2,50:06.1,YES,7.883728
16007_17_49_36.251,IL03,4,-305.534,-0.0685511,-404.9247895,-0.064290915,219.5635616,0.027795654,14.9902,19.9707,BAD,-30.2473,-70.5194,94.8625,-30.2339,-71.0752,271.457,91.7352,49:36.3,49:51.7,50:03.7,YES,9.391522
16007_17_49_36.251,IL05,4,991.137,0.0396235,1006.410642,0.03940367,96.38658016,0.004025749,6.5918,19.9707,GOOD,-30.2473,-70.5194,94.8625,-31.9391,-70.611,182.642,2.68913,49:36.3,50:06.6,50:29.1,YES,6.677144
16007_17_49_36.251,IL06,4,513.508,0.0358052,544.07,0.034125194,53.44,0.002885955,7.17773,19.9707,GOOD,-30.2473,-70.5194,94.8625,-30.405,-70.5666,194.54,14.5637,49:36.3,49:50.8,50:01.3,NO,10.34472
16007_17_49_36.251,IL07,4,819.689,0.0366027,646.68,0.07680808,336.5,0.053584445,5.32227,17.6758,BAD,-30.2473,-70.5194,94.8625,-30.9654,-71.6392,233.162,53.7291,49:36.3,49:59.5,50:16.6,NO,7.896087
16007_17_49_36.251,IL08,4,753.593,0.0347891,803.8730868,0.034065593,170.1909714,0.007079708,6.98242,19.9707,BAD,-30.2473,-70.5194,94.8625,-31.1513,-70.8285,196.381,16.5384,49:36.3,49:56.2,50:11.1,YES,8.707116
16007_17_49_36.251,IL09,4,375.181,0.0506155,382.5948912,0.05016368,40.63064786,0.004998787,5.76172,19.9707,GOOD,-30.2473,-70.5194,94.8625,-30.0378,-70.6979,323.446,143.535,49:36.3,49:50.3,50:01.2,YES,11.03635
16007_17_49_36.251,IL15,4,1643.38,0.0219656,1796.439138,0.022330669,583.5914242,0.0073082,5.17578,19.9707,BAD,-30.2473,-70.5194,94.8625,-31.781,-70.9496,193.469,13.69,49:36.3,50:03.5,50:24.1,YES,7.551208
16007_17_49_36.251,IL18,4,486.459,0.093696,1270.379249,0.065024142,912.0366488,0.047050413,4.19922,8.20312,BAD,-30.2473,-70.5194,94.8625,-32.2462,-70.9094,189.415,9.61632,49:36.3,50:09.2,50:35.5,YES,7.271977
16007_17_49_36.251,IL19,4,1560.76,0.0159397,639.79,0.05601358,375.9,0.029608294,7.66602,19.9707,BAD,-30.2473,-70.5194,94.8625,-30.9506,-71.052,213.093,33.3631,49:36.3,49:54.8,50:09.1,NO,8.103446
16007_17_49_36.251,IL20,4,1920.23,0.0204908,1934.969597,0.022455408,662.5705639,0.006477253,5.76172,17.7734,BAD,-30.2473,-70.5194,94.8625,-31.9176,-71.2153,199.549,19.9062,49:36.3,50:06.1,50:28.6,YES,7.97307
16007_17_49_36.251,IL21,4,6470.65,0.00505123,6816.653976,0.006373774,4753.358619,0.003683889,4.83398,19.9707,BAD,-30.2473,-70.5194,94.8625,-31.5548,-70.8388,191.813,11.9762,49:36.3,50:00.7,50:19.4,YES,7.994127
16007_17_49_36.251,IL22,4,-10352.5,-0.00236179,-2282.230075,-0.002331842,2510.418866,0.012296882,7.95898,19.9707,BAD,-30.2473,-70.5194,94.8625,-30.2613,-71.4727,268.792,89.2697,49:36.3,49:54.7,50:08.7,YES,8.528899
16007_22_45_10.204,IL02,4.1,-32518.6,-0.000326801,290.1291324,0.008623341,753.8840414,0.025510943,8.30078,13.2812,BAD,-30.7026,-71.379,50.65,-30.5631,-71.1794,51.1144,231.013,45:10.2,45:19.5,45:25.5,YES,10.72105
16007_22_45_10.204,IL03,4.1,173.383,0.0868489,179.8864337,0.084637104,17.95496424,0.009388161,7.42188,19.9707,GOOD,-30.7026,-71.379,50.65,-30.2339,-71.0752,29.3902,209.237,45:10.2,45:22.4,45:30.9,YES,11.17624
16007_22_45_10.204,IL05,4.1,474.443,0.0670938,517.4070025,0.062935037,79.57139897,0.009338131,5.56641,18.8965,BAD,-30.7026,-71.379,50.65,-31.9391,-70.611,152.128,331.73,45:10.2,45:34.6,45:52.9,YES,8.923916
16007_22_45_10.204,IL06,4.1,1371.93,0.0142001,1330.873281,0.015600988,375.6378776,0.003555632,4.98047,19.9707,BAD,-30.7026,-71.379,50.65,-30.405,-70.5666,67.2647,246.854,45:10.2,45:25.5,45:36.5,YES,10.02755
16007_22_45_10.204,IL07,4.1,125.044,0.0943339,143.6043598,0.084949317,27.02239364,0.015306884,3.17383,14.0625,BAD,-30.7026,-71.379,50.65,-30.9654,-71.6392,220.433,40.5659,45:10.2,45:19.8,45:26.5,YES,10.21779
16007_22_45_10.204,IL08,4.1,192.303,0.0885139,192.0293029,0.088685477,4.330549006,0.002010931,11.7676,19.9707,GOOD,-30.7026,-71.379,50.65,-31.1513,-70.8285,133.535,313.253,45:10.2,45:23.9,45:33.6,YES,11.27801
16007_22_45_10.204,IL09,4.1,649.917,0.0325555,696.9477131,0.033144078,195.6736887,0.011088604,10.8887,19.5801,BAD,-30.7026,-71.379,50.65,-30.0378,-70.6979,41.7863,221.444,45:10.2,45:26.9,45:38.9,YES,10.95505
16007_22_45_10.204,IL11,4.1,268.696,0.0842416,307.898201,0.077942208,81.39025177,0.017273336,2.39258,12.7441,BAD,-30.7026,-71.379,50.65,-31.608,-71.5259,187.905,7.98047,45:10.2,45:27.2,45:40.2,YES,8.787139
16007_22_45_10.204,IL12,4.1,177.128,0.0913854,178.4173994,0.091437896,16.03201068,0.007973966,6.88477,19.4824,GOOD,-30.7026,-71.379,50.65,-31.2569,-71.5899,198.091,18.199,45:10.2,45:22.8,45:32.0,YES,11.12067
16007_22_45_10.204,IL15,4.1,373.307,0.0688385,403.6061704,0.065715957,70.54006018,0.011903242,9.22852,13.4766,BAD,-30.7026,-71.379,50.65,-31.781,-70.9496,161.221,340.999,45:10.2,45:30.5,45:45.1,YES,9.087503
16007_22_45_10.204,IL18,4.1,955.874,0.0377039,892.0232396,0.040765394,86.9938854,0.003737891,4.73633,19.9707,GOOD,-30.7026,-71.379,50.65,-32.2462,-70.9094,165.506,345.262,45:10.2,45:37.2,45:57.8,YES,8.719376
16007_22_45_10.204,IL19,4.1,199.603,0.0657264,202.24,0.065385625,17.8,0.004917765,7.22656,16.5039,GOOD,-30.7026,-71.379,50.65,-30.9506,-71.052,131.386,311.219,45:10.2,45:20.3,45:27.8,NO,11.30607
16007_22_45_10.204,IL20,4.1,573.299,0.0487078,589.5155781,0.052137966,212.3184044,0.013828939,8.05664,16.5039,BAD,-30.7026,-71.379,50.65,-31.9176,-71.2153,173.444,353.359,45:10.2,45:32.2,45:48.0,YES,9.026768
16007_22_45_10.204,IL21,4.1,1003.25,0.0228496,1116.916494,0.02285308,381.921357,0.007408918,5.56641,16.8457,BAD,-30.7026,-71.379,50.65,-31.5548,-70.8388,151.533,331.255,45:10.2,45:28.1,45:41.1,YES,9.288414
16007_22_45_10.204,IL22,4.1,-1359.51,-0.00979711,-1217.916023,-0.006727555,819.0532979,0.034953503,8.20312,19.1895,BAD,-30.7026,-71.379,50.65,-30.2613,-71.4727,349.566,169.613,45:10.2,45:20.9,45:28.5,YES,10.13182
16007_2_9_43.185,IL02,5,407.995,0.02847,411.1154911,0.028948643,65.88178071,0.004457656,1.95312,19.3359,BAD,-30.6415,-71.631,36.475,-30.5631,-71.1794,78.7708,258.542,09:43.2,09:52.5,09:59.1,YES,11.39529
16007_2_9_43.185,IL03,5,199.023,0.0805715,234.76,0.074725688,64.85,0.020575883,7.12891,16.0156,BAD,-30.6415,-71.631,36.475,-30.2339,-71.0752,49.897,229.617,09:43.2,09:55.4,10:04.6,NO,10.49346
16007_2_9_43.185,IL05,5,439.343,0.0818068,451.4181549,0.080607994,51.61263961,0.008751477,2.00195,19.9707,GOOD,-30.6415,-71.631,36.475,-31.9391,-70.611,146.239,325.712,09:43.2,10:09.6,10:30.2,YES,10.7276
16007_2_9_43.185,IL06,5,390.667,0.0620446,416.0305673,0.058583007,31.42570631,0.004274,2.00195,19.9707,GOOD,-30.6415,-71.631,36.475,-30.405,-70.5666,75.8768,255.339,09:43.2,10:00.9,10:14.9,YES,12.11807
16007_2_9_43.185,IL07,5,173.109,0.0565422,174.61,0.056627013,17.56,0.004935438,3.02734,19.6289,GOOD,-30.6415,-71.631,36.475,-30.9654,-71.6392,181.239,1.24357,09:43.2,09:51.3,09:56.8,NO,13.57241
16007_2_9_43.185,IL08,5,319.673,0.064346,298.270387,0.069287135,21.33369355,0.004556899,9.81445,19.9707,BAD,-30.6415,-71.631,36.475,-31.1513,-70.8285,126.584,306.174,09:43.2,09:59.2,10:10.9,YES,10.84421
16007_2_9_43.185,IL09,5,732.917,0.0339637,662.7,0.042827442,219.08,0.01329009,2.00195,16.9922,BAD,-30.6415,-71.631,36.475,-30.0378,-70.6979,53.5137,233.045,09:43.2,10:01.3,10:15.6,NO,10.92285
16007_2_9_43.185,IL12,5,153.639,0.0979871,155.14,0.097805172,14.05,0.007183469,7.66602,19.9707,GOOD,-30.6415,-71.631,36.475,-31.2569,-71.5899,176.711,356.69,09:43.2,09:55.3,10:03.8,NO,12.74021
16007_2_9_43.185,IL15,5,422.434,0.0726149,431.05,0.095479868,182.34,0.049723357,3.27148,9.66797,BAD,-30.6415,-71.631,36.475,-31.781,-70.9496,152.972,332.621,09:43.2,10:05.8,10:23.4,NO,11.66563
16007_2_9_43.185,IL19,5,346.55,0.0453541,344.4364524,0.045667397,9.527718767,0.00126548,4.78516,19.9707,GOOD,-30.6415,-71.631,36.475,-30.9506,-71.052,121.879,301.584,09:43.2,09:54.7,10:03.7,YES,12.25524
16007_2_9_43.185,IL21,5,668.739,0.041018,683.6786711,0.041528132,128.290868,0.007539404,2.00195,19.9707,BAD,-30.6415,-71.631,36.475,-31.5548,-70.8388,143.464,323.057,09:43.2,10:03.2,10:19.0,YES,11.37711
16008_16_20_9.226,IL02,4.1,570.776,0.0208463,583.5780988,0.02470864,324.7945793,0.008355751,3.36914,18.3594,BAD,-30.6912,-71.7194,35.4375,-30.5631,-71.1794,74.7973,254.524,20:09.2,20:19.4,20:26.1,YES,9.708134
16008_16_20_9.226,IL03,4.1,425.319,0.0395133,464.4003272,0.039310184,143.4253302,0.010549997,6.93359,19.9707,BAD,-30.6912,-71.7194,35.4375,-30.2339,-71.0752,50.8272,230.502,20:09.2,20:22.9,20:32.4,YES,9.833617
